DD02081906064915,Panel48,GOOD
DD02081906064910,Panel48,GOOD
DD02081906064916,Panel48,GOOD
DD02081906064911,Panel48,GOOD
DD02081906064917,Panel48,GOOD
DD02081906064921,Panel49,GOOD
DD02081906064927,Panel49,GOOD
DD02081906064922,Panel49,GOOD
DD02081906064928,Panel49,GOOD
DD02081906064923,Panel49,GOOD
DD02081906064929,Panel49,GOOD
DD03081906019910,Panel50,GOOD
DD03081906019915,Panel50,GOOD
DD03081906019909,Panel50,GOOD
DD03081906019916,Panel50,GOOD
DD03081906019911,Panel50,GOOD
DD03081906019917,Panel50,GOOD
DD02081906077488,Panel51,BAD
DD02081906077494,Panel51,BAD
DD02081906077489,Panel51,BAD
DD02081906077495,Panel51,BAD
DD02081906077490,Panel51,BAD
DD02081906077496,Panel51,BAD
DD02081906005704,Panel52,BAD
DD02081906005710,Panel52,BAD
DD02081906005705,Panel52,BAD
DD02081906005711,Panel52,BAD
DD02081906005706,Panel52,BAD
DD02081906005712,Panel52,BAD
DD03081906073036,Panel53,BAD
DD03081906073042,Panel53,BAD
DD03081906073037,Panel53,BAD
DD03081906073043,Panel53,BAD
DD03081906073038,Panel53,BAD
DD03081906073044,Panel53,BAD
DD03081906075565,Panel54,BAD
DD03081906075571,Panel54,BAD
DD03081906075566,Panel54,BAD
DD03081906075572,Panel54,BAD
DD03081906075567,Panel54,BAD
DD03081906075573,Panel54,BAD
DD02081906008608,Panel55,BAD
DD02081906008614,Panel55,BAD
DD02081906008609,Panel55,BAD
DD02081906008615,Panel55,BAD
DD02081906008610,Panel55,BAD
DD02081906008616,Panel55,BAD
DD02081906005680,Panel56,BAD
DD02081906005686,Panel56,BAD
DD02081906005681,Panel56,BAD
DD02081906005687,Panel56,BAD
DD02081906005682,Panel56,BAD
DD02081906005688,Panel56,BAD
DD03081906026632,Panel57,BAD
DD03081906026638,Panel57,BAD
DD03081906026633,Panel57,BAD
DD03081906026639,Panel57,BAD
DD03081906026634,Panel57,BAD
DD03081906026640,Panel57,BAD
DD03081906019960,Panel58,BAD
DD03081906019966,Panel58,BAD
DD03081906019961,Panel58,BAD
DD03081906019967,Panel58,BAD
DD03081906019962,Panel58,BAD
DD03081906019968,Panel58,BAD
DD03081906019982,Panel59,BAD
DD03081906019987,Panel59,BAD
DD03081906019981,Panel59,BAD
DD03081906019988,Panel59,BAD
DD03081906019983,Panel59,BAD
DD03081906019989,Panel59,BAD
DD03081906071893,Panel60,BAD
DD03081906071899,Panel60,BAD
DD03081906071894,Panel60,BAD
DD03081906071900,Panel60,BAD
DD03081906071895,Panel60,BAD
DD03081906071901,Panel60,BAD
DD03081906075529,Panel61,BAD
DD03081906075535,Panel61,BAD
DD03081906075530,Panel61,BAD
DD03081906075536,Panel61,BAD
DD03081906075531,Panel61,BAD
DD03081906075537,Panel61,BAD
DD02081906129402,Panel62,BAD
DD02081906129408,Panel62,BAD
DD02081906129403,Panel62,BAD
DD02081906129409,Panel62,BAD
DD02081906129404,Panel62,BAD
DD02081906129410,Panel62,BAD
DD02081906005665,Panel63,BAD
DD02081906005671,Panel63,BAD
DD02081906005666,Panel63,BAD
DD02081906005672,Panel63,BAD
DD02081906005667,Panel63,BAD
DD02081906005673,Panel63,BAD
DD03081906026629,Panel64,BAD
DD03081906026635,Panel64,BAD
DD03081906026630,Panel64,BAD
DD03081906026636,Panel64,BAD
DD03081906026631,Panel64,BAD
DD03081906026637,Panel64,BAD
DD02081906129405,Panel65,BAD
DD02081906129411,Panel65,BAD
DD02081906129406,Panel65,BAD
DD02081906129412,Panel65,BAD
DD02081906129407,Panel65,BAD
DD02081906129413,Panel65,BAD
