DD30071906025186,Panel26,GOOD,GOOD
DD30071906025182,Panel26,GOOD,GOOD
DD30071906025181,Panel26,GOOD,GOOD
DD30071906025180,Panel26,GOOD,GOOD
DD29071906008028,Panel27,GOOD,GOOD
DD29071906008027,Panel27,GOOD,GOOD
DD29071906008026,Panel27,GOOD,GOOD
DD29071906008022,Panel27,GOOD,GOOD
DD29071906008020,Panel27,GOOD,GOOD
DD29071906008021,Panel27,GOOD,GOOD
DD27071906076295,Panel28,GOOD,GOOD
DD27071906076296,Panel28,GOOD,GOOD
DD27071906076294,Panel28,GOOD,GOOD
DD27071906076290,Panel28,GOOD,GOOD
DD27071906076289,Panel28,GOOD,GOOD
DD27071906076288,Panel28,GOOD,GOOD
DD30071906025245,Panel29,GOOD,GOOD
DD30071906025244,Panel29,GOOD,GOOD
DD30071906025243,Panel29,GOOD,GOOD
DD30071906025239,Panel29,GOOD,GOOD
DD30071906025238,Panel29,GOOD,GOOD
DD30071906025237,Panel29,GOOD,GOOD
DD29071906044748,Panel30,GOOD,GOOD
DD29071906044747,Panel30,GOOD,GOOD
DD29071906044746,Panel30,GOOD,GOOD
DD29071906044742,Panel30,GOOD,GOOD
DD29071906044741,Panel30,GOOD,GOOD
DD29071906044740,Panel30,GOOD,GOOD
DD02081906077509,Panel31,BAD,XBBB01
DD02081906077515,Panel31,BAD,XBBB01
DD02081906077510,Panel31,BAD,XBBB01
DD02081906077516,Panel31,BAD,XBBB01
DD02081906077511,Panel31,BAD,XBBB01
DD02081906077517,Panel31,BAD,XBBB01
DD02081906129414,Panel32,BAD,XBBB02
DD02081906129420,Panel32,BAD,XBBB02
DD02081906129415,Panel32,BAD,XBBB02
DD02081906129421,Panel32,BAD,XBBB02
DD02081906129416,Panel32,BAD,XBBB02
DD02081906129422,Panel32,BAD,XBBB02
DD02081906129465,Panel33,BAD,XBBB03
DD02081906129471,Panel33,BAD,XBBB03
DD02081906129466,Panel33,BAD,XBBB03
DD02081906129472,Panel33,BAD,XBBB03
DD02081906129467,Panel33,BAD,XBBB03
DD02081906129473,Panel33,BAD,XBBB03
DD02081906077474,Panel34,BAD,XBBB03
DD02081906077479,Panel34,BAD,XBBB03
DD02081906077473,Panel34,BAD,XBBB03
DD02081906077480,Panel34,BAD,XBBB03
DD02081906077475,Panel34,BAD,XBBB03
DD02081906077481,Panel34,BAD,XBBB03
DD02081906129426,Panel35,BAD,XBBB04
DD02081906129432,Panel35,BAD,XBBB04
DD02081906129427,Panel35,BAD,XBBB04
DD02081906129433,Panel35,BAD,XBBB04
DD02081906129428,Panel35,BAD,XBBB04
DD02081906129434,Panel35,BAD,XBBB04
DD02081906116265,Panel36,BAD,XBBB04
DD02081906116271,Panel36,BAD,XBBB04
DD02081906116266,Panel36,BAD,XBBB04
DD02081906116272,Panel36,BAD,XBBB04
DD02081906116267,Panel36,BAD,XBBB04
DD02081906116273,Panel36,BAD,XBBB04
DD02081906132909,Panel37,BAD,XBBB05
DD02081906132915,Panel37,BAD,XBBB05
DD02081906132910,Panel37,BAD,XBBB05
DD02081906132916,Panel37,BAD,XBBB05
DD02081906132911,Panel37,BAD,XBBB05
DD02081906132917,Panel37,BAD,XBBB05
DD02081906129438,Panel38,BAD,XBBB05
DD02081906129444,Panel38,BAD,XBBB05
DD02081906129439,Panel38,BAD,XBBB05
DD02081906129445,Panel38,BAD,XBBB05
DD02081906129440,Panel38,BAD,XBBB05
DD02081906129446,Panel38,BAD,XBBB05
DD02081906062665,Panel39,BAD,XBBB20
DD02081906062671,Panel39,BAD,XBBB20
DD02081906062666,Panel39,BAD,XBBB20
DD02081906062672,Panel39,BAD,XBBB20
DD02081906062667,Panel39,BAD,XBBB20
DD02081906062673,Panel39,BAD,XBBB20
DD03081906075553,Panel40,BAD,XBBB20
DD03081906075559,Panel40,BAD,XBBB20
DD03081906075554,Panel40,BAD,XBBB20
DD03081906075560,Panel40,BAD,XBBB20
DD03081906075555,Panel40,BAD,XBBB20
DD03081906075561,Panel40,BAD,XBBB20
DD03081906026656,Panel41,BAD,XBBB21
DD03081906026662,Panel41,BAD,XBBB21
DD03081906026657,Panel41,BAD,XBBB21
DD03081906026663,Panel41,BAD,XBBB21
DD03081906026658,Panel41,BAD,XBBB21
DD03081906026664,Panel41,BAD,XBBB21
DD02081906062594,Panel42,BAD,XBBB22
DD02081906062599,Panel42,BAD,XBBB22
DD02081906062593,Panel42,BAD,XBBB22
DD02081906062600,Panel42,BAD,XBBB22
DD02081906062595,Panel42,BAD,XBBB22
DD02081906062601,Panel42,BAD,XBBB22
DD03081906029473,Panel43,BAD,XBBB22
DD03081906029479,Panel43,BAD,XBBB22
DD03081906029474,Panel43,BAD,XBBB22
DD03081906029480,Panel43,BAD,XBBB22
DD03081906029475,Panel43,BAD,XBBB22
DD03081906029481,Panel43,BAD,XBBB22
DD03081906029476,Panel44,BAD,XBBB27
DD03081906029482,Panel44,BAD,XBBB27
DD03081906029477,Panel44,BAD,XBBB27
DD03081906029483,Panel44,BAD,XBBB27
DD03081906029478,Panel44,BAD,XBBB27
DD03081906029484,Panel44,BAD,XBBB27
DD02081906077500,Panel45,BAD,XBBB30
DD02081906077506,Panel45,BAD,XBBB30
DD02081906077501,Panel45,BAD,XBBB30
DD02081906077507,Panel45,BAD,XBBB30
DD02081906077502,Panel45,BAD,XBBB30
DD02081906077508,Panel45,BAD,XBBB30
DD02081906116495,Panel46,GOOD,GOOD
DD02081906116501,Panel46,GOOD,GOOD
DD02081906116494,Panel46,GOOD,GOOD
DD02081906116500,Panel46,GOOD,GOOD
DD02081906116493,Panel46,GOOD,GOOD
DD02081906116499,Panel46,GOOD,GOOD
DD02081906117069,Panel47,GOOD,GOOD
DD02081906117075,Panel47,GOOD,GOOD
DD02081906117070,Panel47,GOOD,GOOD
DD02081906117076,Panel47,GOOD,GOOD
DD02081906117071,Panel47,GOOD,GOOD
DD02081906117077,Panel47,GOOD,GOOD
DD02081906117105,Panel48,GOOD,GOOD
DD02081906117111,Panel48,GOOD,GOOD
DD02081906117106,Panel48,GOOD,GOOD
DD02081906117112,Panel48,GOOD,GOOD
DD02081906117107,Panel48,GOOD,GOOD
DD02081906117113,Panel48,GOOD,GOOD
DD02081906116454,Panel49,GOOD,GOOD
DD02081906116460,Panel49,GOOD,GOOD
DD02081906116455,Panel49,GOOD,GOOD
DD02081906116461,Panel49,GOOD,GOOD
DD02081906116456,Panel49,GOOD,GOOD
DD02081906116462,Panel49,GOOD,GOOD
DD02081906132894,Panel50,GOOD,GOOD
DD02081906132900,Panel50,GOOD,GOOD
DD02081906132895,Panel50,GOOD,GOOD
DD02081906132901,Panel50,GOOD,GOOD
DD02081906132896,Panel50,GOOD,GOOD
DD02081906132902,Panel50,GOOD,GOOD
DD02081906129450,Panel51,GOOD,GOOD
DD02081906129456,Panel51,GOOD,GOOD
DD02081906129451,Panel51,GOOD,GOOD
DD02081906129457,Panel51,GOOD,GOOD
DD02081906129452,Panel51,GOOD,GOOD
DD02081906129458,Panel51,GOOD,GOOD
DD02081906005689,Panel52,GOOD,GOOD
DD02081906005695,Panel52,GOOD,GOOD
DD02081906005690,Panel52,GOOD,GOOD
DD02081906005696,Panel52,GOOD,GOOD
DD02081906005691,Panel52,GOOD,GOOD
DD02081906005697,Panel52,GOOD,GOOD
DD03081906026692,Panel53,GOOD,GOOD
DD03081906026698,Panel53,GOOD,GOOD
DD03081906026693,Panel53,GOOD,GOOD
DD03081906026699,Panel53,GOOD,GOOD
DD03081906026694,Panel53,GOOD,GOOD
DD03081906026700,Panel53,GOOD,GOOD
DD03081906029008,Panel54,GOOD,GOOD
DD03081906029014,Panel54,GOOD,GOOD
DD03081906029009,Panel54,GOOD,GOOD
DD03081906029015,Panel54,GOOD,GOOD
DD03081906029010,Panel54,GOOD,GOOD
DD03081906029016,Panel54,GOOD,GOOD
DD03081906026701,Panel55,GOOD,GOOD
DD03081906026707,Panel55,GOOD,GOOD
DD03081906026702,Panel55,GOOD,GOOD
DD03081906026708,Panel55,GOOD,GOOD
DD03081906026703,Panel55,GOOD,GOOD
DD03081906026709,Panel55,GOOD,GOOD
DD02081906116310,Panel56,GOOD,GOOD
DD02081906116316,Panel56,GOOD,GOOD
DD02081906116311,Panel56,GOOD,GOOD
DD02081906116317,Panel56,GOOD,GOOD
DD02081906116312,Panel56,GOOD,GOOD
DD02081906116318,Panel56,GOOD,GOOD
DD02081906005668,Panel57,GOOD,GOOD
DD02081906005674,Panel57,GOOD,GOOD
DD02081906005669,Panel57,GOOD,GOOD
DD02081906005675,Panel57,GOOD,GOOD
DD02081906005670,Panel57,GOOD,GOOD
DD02081906005676,Panel57,GOOD,GOOD
DD02081906116289,Panel58,GOOD,GOOD
DD02081906116295,Panel58,GOOD,GOOD
DD02081906116290,Panel58,GOOD,GOOD
DD02081906116296,Panel58,GOOD,GOOD
DD02081906116291,Panel58,GOOD,GOOD
DD02081906116297,Panel58,GOOD,GOOD
DD02081906132885,Panel59,GOOD,GOOD
DD02081906132891,Panel59,GOOD,GOOD
DD02081906132886,Panel59,GOOD,GOOD
DD02081906132892,Panel59,GOOD,GOOD
DD02081906132887,Panel59,GOOD,GOOD
DD02081906132893,Panel59,GOOD,GOOD
DD02081906062641,Panel60,GOOD,GOOD
DD02081906062647,Panel60,GOOD,GOOD
DD02081906062642,Panel60,GOOD,GOOD
DD02081906062648,Panel60,GOOD,GOOD
DD02081906062643,Panel60,GOOD,GOOD
DD02081906062649,Panel60,GOOD,GOOD
